Flood?,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Avg Temp
0,87,1.140740741,6.8,4.913333333,30.05
0,82,0.864814815,5.3,6.62,28.1
0,74,0.812962963,1.6,7.263333333,22.4
0,74,0.885185185,1.8,7.113333333,21.85
0,73,0.9,1.2,7.14,19.7
0,69,1.011111111,1.6,7.953333333,23.2
0,67,1.348148148,2.1,8.256666667,27.45
0,71,1.966666667,3,8.656666667,29.85
0,74,1.925925926,4,7.856666667,30.4
0,82,1.701851852,5.4,4.386666667,30.45
1,86,1.514814815,5.9,3.93,29.2
0,86,1.364814815,5.8,4.373333333,29.1
0,86,1.140740741,5.2,4.913333333,29.35
0,81,0.864814815,3.6,6.62,28.25
0,75,0.812962963,2,7.263333333,24.7
0,73,0.885185185,1.1,7.113333333,20.6
0,71,0.9,0.3,7.14,20.45
0,68,1.011111111,0.9,7.953333333,24.25
0,72,1.348148148,2.2,8.256666667,29.1
0,73,1.966666667,1.4,8.656666667,30.4
0,78,1.925925926,4,7.856666667,31.5
1,87,1.701851852,3.6,4.386666667,28.8
0,86,1.514814815,3.7,3.93,29.8
0,88,1.364814815,6.5,4.373333333,30
0,87,1.140740741,5.4,4.913333333,29.8
0,86,0.864814815,2,6.62,29.35
0,79,0.812962963,1,7.263333333,24
0,81,0.885185185,0.4,7.113333333,20.9
0,82,0.9,1,7.14,21.15
0,75,1.011111111,1.3,7.953333333,22.75
0,61,1.348148148,1.3,8.256666667,27.7
0,63,1.966666667,0.7,8.656666667,30.8
0,67,1.925925926,1.8,7.856666667,31.95
0,77,1.701851852,3.6,4.386666667,31.8
0,87,1.514814815,5.2,3.93,30.2
0,87,1.364814815,3.7,4.373333333,30.7
0,90,1.140740741,2.9,4.913333333,30.3
0,81,0.864814815,1.7,6.62,29.05
0,73,0.812962963,0.7,7.263333333,23.85
0,77,0.885185185,0.2,7.113333333,21.6
0,78,0.9,0.7,7.14,22.65
0,75,1.011111111,1.6,7.953333333,23.7
0,64,1.348148148,1.4,8.256666667,28.95
0,74,1.966666667,1.6,8.656666667,31.1
0,77,1.925925926,1.4,7.856666667,32
0,82,1.701851852,1.9,4.386666667,32.2
1,89,1.514814815,1.9,3.93,30.4
0,87,1.364814815,2,4.373333333,30.45
0,88,1.140740741,1.5,4.913333333,30.45
0,84,0.864814815,1.4,6.62,30.05
0,79,0.812962963,1.1,7.263333333,25.85
0,79,0.885185185,0.4,7.113333333,22.15
0,80,0.9,0.7,7.14,21.75
0,69,1.011111111,0.3,7.953333333,23.95
0,69,1.348148148,0.7,8.256666667,28.55
0,76,1.966666667,0.8,8.656666667,31.15
0,76,1.925925926,1,7.856666667,31.85
0,84,1.701851852,1.1,4.386666667,31.45
1,88,1.514814815,2.5,3.93,30.3
1,88,1.364814815,2,4.373333333,29.65
1,90,1.140740741,2.3,4.913333333,29.6
1,88,0.864814815,2.5,6.62,28.4
0,76,0.812962963,0.6,7.263333333,24.35
0,74,0.885185185,0.8,7.113333333,21
0,67,0,1,7.14,19.8
0,70,0.1,0.3,7.953333333,25.45
0,67,0.1,2.2,8.256666667,28.4
0,83,0.5,1.5,8.656666667,31.15
1,75,1,4,7.856666667,32.1
0,84,0.2,5.4,4.386666667,31.6
1,87,0.7,6.8,3.93,29.6
1,89,0.3,6.8,4.373333333,31.25
0,87,0.2,6.2,4.913333333,30.2
0,82,0.2,3.7,6.62,30.3
0,76,0,2.1,7.263333333,23.6
0,78,0,0.9,7.113333333,20.8
0,91,0.1,1.9,7.14,21.35
0,87,0.2,2.6,7.953333333,24.25
0,81,0.5,2.4,8.256666667,29.5
0,80,0.5,2.6,8.656666667,31.4
0,78,0.5,4.9,7.856666667,31.65
1,85,0.3,6.7,4.386666667,31.05
0,86,0.3,6.6,3.93,29.85
0,87,0.2,6.5,4.373333333,30.8
0,86,0.1,6.3,4.913333333,31.1
0,84,0.1,4.7,6.62,28.45
0,75,0,1.6,7.263333333,24.2
0,74,0,0.5,7.113333333,20.3
0,73,0,0.6,7.14,19.5
0,71,0.1,2.1,7.953333333,23.55
0,61,0.1,1.6,8.256666667,28.35
0,73,0.6,4.5,8.656666667,30.6
0,75,0.8,4.7,7.856666667,31.45
1,87,0.4,6.6,4.386666667,31.55
0,86,0.3,6.1,3.93,31.85
1,88,0.2,6.2,4.373333333,29.6
0,86,0.2,6.1,4.913333333,30.05
0,80,0.1,4.3,6.62,28.25
0,76,0,0.6,7.263333333,24.6
0,78,0,1.4,7.113333333,21
0,86,0.2,1.2,7.14,19.8
0,74,0,1,7.953333333,26.3
0,62,0.4,3.1,8.256666667,28.55
0,74,0.7,5.2,8.656666667,29.9
0,76,0.8,5.4,7.856666667,31.05
1,84,0.8,6.2,4.386666667,31.6
1,87,0.5,6.6,3.93,31.3
0,88,0.3,6.6,4.373333333,31.65
1,87,0.4,6.6,4.913333333,30.65
1,84,0.2,5.1,6.62,30.5
0,81,0.1,2.1,7.263333333,25.25
0,83,0.2,1.4,7.113333333,21.95
0,83,0.1,1.1,7.14,21.85
0,82,0.4,2.7,7.953333333,25.85
0,78,0.5,2.6,8.256666667,29.55
0,75,0.9,5.2,8.656666667,30.8
0,75,0.6,5.1,7.856666667,31.45
0,81,0.9,5.9,4.386666667,32.1
1,87,0.8,6.3,3.93,29.3
0,86,0.4,5.8,4.373333333,29.9
0,86,0.3,5.5,4.913333333,30.35
0,87,1.5,5.6,6.62,29.2
0,78,0.6,2.7,7.263333333,25.05
0,79,0.5,1,7.113333333,22.15
0,73,0.7,1.7,7.14,20.85
0,66,0.7,1.6,7.953333333,23.4
0,65,1.3,2.8,8.256666667,27.3
0,72,2.7,3.8,8.656666667,30.7
0,74,2,4,7.856666667,30.4
1,82,2.1,7.3,4.386666667,31.45
0,85,2.1,7.1,3.93,29.65
1,87,1.3,7.3,4.373333333,29.65
1,88,1.1,5.9,4.913333333,29.85
0,83,0.5,3.5,6.62,28.65
0,79,0.4,1.2,7.263333333,25.55
0,75,1,2.9,7.113333333,21.7
0,73,0.4,1.2,7.14,19.6
0,69,0,1.6,7.953333333,24.2
0,67,1.3,2.1,8.256666667,27.45
0,71,0.4,3,8.656666667,30
0,74,2,4,7.856666667,30.75
0,82,0.4,5.4,4.386666667,31.2
0,86,0,5.9,3.93,30.55
0,86,0,5.8,4.373333333,29.95
0,86,1.2,5.2,4.913333333,29.35
0,81,0,3.6,6.62,28.65
0,75,0,2,7.263333333,26.4
0,73,0.1,1.1,7.113333333,21.6
0,73,0.5,1.3,7.14,20.35
0,69,0.3,1.1,7.953333333,25.15
0,67,0.3,1.2,8.256666667,29
0,71,0.4,1.6,8.656666667,30.05
0,74,0.5,1.9,7.856666667,31.45
0,82,1.8,5.4,4.386666667,30.45
1,86,1.6,5.9,3.93,29.2
0,86,1.5,5.8,4.373333333,29.1
0,86,1.2,5.2,4.913333333,29.35
0,81,0.9,3.6,6.62,28.25
0,75,0.8,2,7.263333333,24.7
0,73,0.9,1.1,7.113333333,20.6
0,73,0.8,0,7.14,19.7
0,69,1,0,7.953333333,23.25
0,67,1.3,0,8.256666667,27.45
0,71,2,0,8.656666667,29.85
0,74,2,0,7.856666667,30.4
0,82,1.8,0,4.386666667,30.45
1,86,1.6,0,3.93,29.2
0,86,1.5,0,4.373333333,29.1
0,86,1.2,0,4.913333333,29.35
0,81,0.9,0,6.62,28.25
0,75,0.8,0,7.263333333,24.7
0,73,0.8,0,7.113333333,20.6
0,81,0.1,2.1,7.14,20.15
0,86,0.4,2.3,7.953333333,23.85
0,76,0.5,2.3,8.256666667,28.6
0,78,0.4,2.3,8.656666667,30.55
0,82,0.5,2.6,7.856666667,31.1
0,84,2.6,3.6,4.386666667,31.35
0,90,1,5.2,3.93,30.55
1,93,0.6,6.2,4.373333333,29.75
1,90,0.6,5.1,4.913333333,30.25
0,88,0.2,3,6.62,28.35
0,82,0.4,1.5,7.263333333,25.4
0,77,0.2,0.9,7.113333333,21
0,79,0.2,1.4,7.14,20.3
0,73,0.5,2.1,7.953333333,23.8
0,75,1.1,2.8,8.256666667,28.95
0,74,1.3,3.3,8.656666667,30.75
0,72,1.5,4.5,7.856666667,31.35
0,88,1.1,4.8,4.386666667,29.55
1,91,1.2,5.1,3.93,29.25
0,89,1.1,5.5,4.373333333,30.3
1,89,1.2,5.3,4.913333333,29.8
0,87,0.6,3.7,6.62,28.2
0,76,0.3,2.7,7.263333333,24.45
0,77,0.1,0.9,7.113333333,21.05
0,73,0.5,1.2,7.14,21.6
0,69,1,1.6,7.953333333,23.2
0,67,0,2.1,8.256666667,27.6
0,71,2,3,8.656666667,29.85
0,74,1.6,4,7.856666667,28.75
1,82,2.2,5.4,4.386666667,30.2
1,86,1.7,5.9,3.93,29.95
0,86,0.9,5.8,4.373333333,29.15
0,86,1.3,5.2,4.913333333,30.6
0,81,2.1,3.6,6.62,29.2
0,75,0.8,2,7.263333333,25.15
0,73,0.8,1.1,7.113333333,20.5
0,73,0.4,0.6,7.14,20.2
0,69,0.2,0.2,7.953333333,22.5
0,67,0.5,0.3,8.256666667,28.9
0,71,1.1,1.8,8.656666667,30.65
0,74,2.3,3.3,7.856666667,31.8
0,82,1.8,5.3,4.386666667,30.45
1,86,1.6,5.7,3.93,29.2
0,86,1.4,5.6,4.373333333,29.1
0,86,1.2,5.2,4.913333333,29.35
0,81,0.9,3.4,6.62,28.25
0,75,0.8,1.9,7.263333333,24.7
0,73,0.9,1.1,7.113333333,20.6
0,73,0.8,1.2,7.14,19.7
0,60,0.6,2,8.256666667,28.3
0,63,2,3.3,8.656666667,31.45
0,75,1.7,5.3,7.856666667,30.4
0,80,1.1,6,4.386666667,30.95
0,86,1.6,6.1,3.93,29.9
1,85,0.9,5.8,4.373333333,29.55
0,87,0.7,5.9,4.913333333,29.85
0,81,0.5,4.2,6.62,29.6
0,76,0.4,2.8,7.263333333,26.2
0,72,0.4,1.3,7.113333333,20.8
0,64,0.3,0.2,7.14,20.75
0,63,1.1,2.1,8.256666667,29
0,72,1.9,2.9,8.656666667,31.1
0,70,2.4,4.5,7.856666667,31.5
0,78,1.3,5.7,4.386666667,31.3
1,87,1.1,6.7,3.93,29.4
0,84,1.2,6,4.373333333,31.55
1,85,0.6,5.4,4.913333333,29.95
0,81,0.2,3.8,6.62,29.9
0,71,0.6,2.3,7.263333333,26.5
0,66,0.3,0,7.113333333,20.8
0,63,0.4,0.9,7.14,21.15
0,62,0.6,2.1,7.953333333,24.9
0,65,2.6,2.3,8.656666667,31.1
0,69,2.1,4.4,7.856666667,31.45
0,78,1.2,5.5,4.386666667,31.85
1,86,1,6.4,3.93,29.35
0,84,1.4,6,4.373333333,30.9
0,85,0.9,5.7,4.913333333,30.2
0,82,0.3,4.4,6.62,29.85
0,72,0.5,2.9,7.263333333,24.4
0,66,0.6,0.5,7.113333333,20.25
0,63,0.4,0.8,7.14,21.05
0,65,0.8,1.2,7.953333333,25.05
0,63,1.2,1.6,8.256666667,29.5
0,63,1.5,2.6,8.656666667,30.6
0,75,1,3.7,7.856666667,31.1
0,79,1.5,5.5,4.386666667,31.8
1,85,1.1,5.3,3.93,29.75
0,86,1,5.2,4.373333333,29.65
0,85,0.9,4.3,4.913333333,30.5
0,77,0.5,2.7,6.62,29.25
0,75,0.3,2.3,7.263333333,27.3
0,70,0.3,1,7.113333333,22.1
0,66,0.4,1,7.14,21.4
0,66,0.6,1.4,7.953333333,24.4
0,68,1.1,1.9,8.256666667,29.7
0,75,1.8,3.8,8.656666667,30.45
0,78,1.2,4.2,7.856666667,30.75
1,85,1,5.8,4.386666667,31
1,87,1,6,3.93,30.8
0,86,1,5.3,4.373333333,30.8
0,84,0.5,4.6,4.913333333,30.6
0,80,0.4,2.6,6.62,29.4
0,77,0.2,2.7,7.263333333,26.75
0,73,0.3,1,7.113333333,22.5
0,68,0.4,0.7,7.14,20.5
0,63,0.5,1.8,7.953333333,24.6
0,58,0.9,2.1,8.256666667,27.6
0,72,1.5,3.2,8.656666667,30.7
0,77,1.5,4.3,7.856666667,31.4
0,83,1.3,5.4,4.386666667,31.5
0,86,1.2,5.3,3.93,30.15
0,87,1.1,5.8,4.373333333,31
1,86,0.9,5.9,4.913333333,30.45
0,80,0.7,3.4,6.62,29.6
0,71,0.4,1.5,7.263333333,27.1
0,68,0.5,0.9,7.113333333,22.15
0,69,0.3,1,7.14,22.55
0,63,0.5,1.6,7.953333333,24.4
0,60,1.3,2.1,8.656666667,31.25
0,58,1.6,2.4,7.856666667,32.5
0,74,1.3,5.4,4.386666667,31.55
0,82,1.1,5.7,3.93,31.05
1,84,1.2,6,4.373333333,30.45
0,80,0.7,5.1,4.913333333,30.95
0,72,0.4,3,6.62,29.1
0,69,0.3,2.2,7.263333333,28
0,69,0.4,1.4,7.113333333,22.75
0,73,0.4,0.1,7.14,21.9
0,69,0.2,1,7.953333333,24.6
0,67,0.5,2.2,8.256666667,28.55
0,71,1.5,1.6,8.656666667,31.7
0,74,1.9,2.1,7.856666667,31.1
0,82,1.7,5.8,4.386666667,31.35
0,86,1.6,5.9,3.93,29.45
0,86,2.4,4.3,4.373333333,30.3
0,86,1.8,3.9,4.913333333,30.1
0,81,0.9,3.1,6.62,28.3
0,75,0.6,0.6,7.263333333,24.8
0,73,0.8,1.2,7.113333333,21.55
0,67,0.5,1.4,7.14,20.55
0,66,0.2,0.8,7.953333333,25
0,65,1.3,3.8,8.256666667,27.2
0,73,2.2,4,8.656666667,29.75
0,77,2.1,5,7.856666667,29.85
0,80,2.4,5.4,4.386666667,31.65
1,87,2.1,6.7,3.93,29.6
0,85,3.5,6.1,4.373333333,30.25
0,85,2.7,5.6,4.913333333,29.85
0,69,1.5,1.8,6.62,30.75
0,61,1.8,1.4,7.263333333,25.45
0,66,2.3,2.4,7.113333333,21.7
0,63,1.5,0.3,7.14,21.45
0,64,1.6,2.3,7.953333333,24.05
0,61,2.1,2.6,8.256666667,27.75
0,67,3.6,3,8.656666667,30.75
0,62,3,2.6,7.856666667,33.3
0,77,3,6.1,4.386666667,31.75
0,79,2.8,5.9,3.93,30.65
1,86,2.7,6.4,4.373333333,32.6
0,80,2.1,4.6,4.913333333,29.75
0,72,1.4,2,6.62,28.8
0,67,1.6,1.6,7.263333333,24.85
0,60,1.9,0.5,7.113333333,20.45
0,65,2,1.8,7.14,20.35
0,62,2.4,2.5,7.953333333,24
0,63,3,2,8.256666667,29
0,63,3.9,2.7,8.656666667,30.65
0,70,3.4,4,7.856666667,30.95
0,77,4,5.3,4.386666667,31.85
0,83,3.1,6,3.93,30.3
1,87,3.4,6.1,4.373333333,29.3
0,86,3,5.6,4.913333333,29.7
0,79,3,4.1,6.62,30.6
0,65,3.2,2.1,7.263333333,25.6
0,64,2.8,1.4,7.113333333,20.3
0,65,3.5,1.9,8,19.75
0,57,3.6,2.1,8,23.35
1,85,4.1,6.6,3.7,30.6
0,81,3.5,5.3,5.9,30.3
0,76,2.9,4.7,7.2,29.35
0,62,3.1,1.3,9.6,23.8
0,60,3.3,1.6,8.4,21.8
0,66,2.8,2.9,7.9,22.1
0,60,4.2,3.2,8.7,30.6
0,78,3.8,5.8,5.3,32.85
0,83,4.3,6.8,3.8,30.05
0,83,4,6.4,4.6,30.8
0,84,3.6,6.1,5.6,30.4
0,74,3,3.6,8.8,28.95
0,67,2.6,2.2,8.6,25
0,64,2.6,1.7,8.7,22.35
0,65,2.8,1.9,7.4,21.5
0,68,3.2,4.1,9,31.65
0,78,3.8,5.8,5.1,33.1
0,84,3,6.4,3.7,31.05
0,80,3.4,6,4.3,31.25
1,85,2.7,5.8,4.5,30.85
0,79,2.1,3.6,8.1,28.2
0,74,2.3,3.1,7.3,26.75
0,69,2.6,2.1,7.8,22.55
0,66,2.5,0.8,7.5,20.85
0,62,2.2,1.3,8.7,25.5
0,61,3.2,2.8,9,29.65
0,65,3.3,3.6,8.3,32.7
0,69,3.2,3.1,7.9,33.1
0,75,3.5,5.5,6.4,32.85
0,85,3.4,6.7,2.2,31.3
1,83,3.2,6.1,4.3,31.6
0,84,2.3,5.8,5.2,30.6
0,73,1.4,3,8.8,29.65
0,68,2.3,3.3,6.6,26.3
0,67,2.1,2.2,8.1,22.5
0,65,1.7,1.4,7.9,20.95
0,66,2,1.8,7.9,24.5
0,63,2.4,2.5,8.1,28.85
0,64,3,3.3,8.4,32.2
0,73,2.5,4.9,6.6,31.8
1,81,2.6,6.1,4.1,32.1
0,83,2.8,6.6,4,30.2
0,85,2.3,6.6,3.6,30.4
0,83,1.6,5.8,6,30.55
0,74,1.8,4.1,8.3,28.6
0,68,2.2,2.8,8,25.45
0,71,1.8,1.8,7.7,22.55
0,72,1.5,0.5,8.4,19.3
0,68,2.4,0.6,8.7,24.8
0,64,2,1.9,8.3,29
0,72,3.9,2.8,9.1,32.5
0,77,3.6,4.3,7.4,33.45
0,83,3.3,5.7,3.5,31.75
0,85,3.2,6,5.1,30.7
0,85,2.5,5.8,6.2,30.1
0,87,1.6,5.9,4.4,30.25
0,85,1,3.9,6.5,30
0,79,0.5,1.3,8.5,25.65
0,76,0.8,0.8,7.9,21.25
0,75,0.7,0.4,7.5,21.8
0,75,1.6,2.9,7.2,24.95
0,78,2,3.4,6.4,27.5
0,75,4.2,3.5,8.8,30.2
0,77,2.6,4.5,7.3,31
0,84,2.5,5.6,2.6,31.55
1,87,2,6.2,3.2,30.05
0,85,2.2,4.9,6.2,30.5
0,88,2.1,5.3,4.7,30.25
0,84,1.7,4.2,5.5,28.7
0,78,1.5,2.8,7.1,26.65
0,75,1.4,1.6,7.2,21.6
0,77,1.7,1.8,6.6,21.05
0,73,1.8,0.9,8.3,25.65
0,73,2.2,2.4,8.3,30
0,72,3.4,3.2,8.1,31.3
1,85,2.4,6.1,2.1,31.25
0,85,2.5,5.8,3.7,31.1
0,87,2.3,5.9,4.4,31.35
0,87,1.4,5.7,4.3,30.4
0,86,1.1,4.1,5.4,29.35
0,77,1.1,2.1,6.6,24.75
0,78,1,1.9,6.3,21.2
0,78,0.9,0.8,6.7,20.15
0,75,1.6,1.9,7.7,23.25
0,69,2.2,1.5,8.2,29.45
0,67,2.5,2.1,8.7,32.2
0,75,2.6,3.7,7.8,32.55
0,78,2,5.2,4,31.95
1,85,1.8,6.1,3,30.6
0,85,1.3,5.7,4.7,30.35
0,85,1.5,4.9,6,30.65
0,82,1.2,3.3,7.6,29.15
0,76,1.1,2.8,6.9,26
0,74,1.3,0.5,7.8,20.45
0,74,1.3,1.2,7.3,20.65
0,72,2,1.3,8.2,25.55
0,68,1.4,1.6,8.5,27.45
0,74,2.1,3.5,9,30.35
0,78,2.5,5,7.9,30.75
0,83,2.5,5.9,3.4,31
0,86,1.7,6,3.5,30.75
0,86,1.6,6.2,3.8,30.95
1,88,1.1,5.6,4.1,30.5
0,84,0.4,3.5,6.9,28.85
0,79,0.4,1.2,7.9,25.25
0,76,0.6,1.3,7.5,21.8
0,70,0.8,0.8,7.6,21.25
0,72,0.8,1.4,7.2,24
0,67,1.9,1.5,8.8,29.35
0,71,1.1,2.6,8.3,31.2
0,74,1.8,3.5,8.4,32.7
0,85,1.6,5.7,1.9,31.8
1,84,1.2,6,3.8,30.7
0,86,1.1,5.6,4.1,30.55
0,80,0.9,3.8,6.8,31.1
0,77,0.6,2.5,7.2,29.3
0,73,0.5,2.8,5.8,25.65
0,66,0.6,0.5,7.4,21.75
0,69,0.8,1.5,7,19.8
0,72,0.6,1.7,6.4,24.6
0,66,0.9,1.5,8.8,28.95
0,67,1.7,2,9.2,33.05
0,75,2.3,4,6.9,33.15
0,82,1.4,5.7,1.8,31.6
1,86,1.1,6,3.5,30.5
0,85,0.8,5.7,4.9,30.4
1,86,0.8,5.4,4.2,30.2
0,81,0.5,3,6.9,29.15
0,77,0.7,2.4,6.5,26.1
0,70,0.4,0.1,8.6,21.35
0,77,0.5,0.8,7.8,20.8
0,76,0.6,1.1,8.2,23.7
0,73,1.2,1.5,9.1,29.4
0,73,1.2,2.5,8.4,31.7
0,76,2,3.4,9,32.3
0,83,1.1,5,5.5,31.6
0,85,0.9,5.8,3.7,30.9
0,88,0.7,6.4,3.6,29.85
0,86,0.6,4.7,6.7,31.2
0,84,0.6,2.6,8,28.8
0,80,0.4,1,9,25.35
0,75,0.6,1.6,7.3,20.65
0,76,0.6,1.4,7.2,19.3
0,74,0.9,1.5,8.6,23.35
0,76,0.9,2.6,7.4,28.75
0,80,1.2,4.2,8.2,27.85
0,78,1.5,4.3,8,31
0,82,1.5,5.6,5.3,31.6
1,88,1.1,6.6,3.9,30.8
1,88,1.1,6.2,4.4,30.9
0,90,0.7,5.8,4.5,30
0,81,0.5,2.2,9,27.95
0,78,0.5,2.4,7.6,26.5
0,82,0.8,2.5,6.9,21.65
0,82,0.8,2.6,5.8,20.55
0,79,0.6,2.4,7.4,24.7
0,77,1,2.6,8.6,26.85
0,80,1.2,3.3,8.6,30.2
0,78,1.2,4.4,7.3,32.1
0,82,1.6,5,5.3,32.7
0,86,1,6.2,3.6,30.8
0,87,0.8,5.8,4.3,30.5
0,87,0.5,5,5.1,30.9
0,86,0.5,3.6,6.3,30.3
0,84,0.7,2.7,7.2,26.55
0,79,0.5,0.1,8.7,21.4
0,77,0.6,0.5,8.4,20.55
0,72,0.6,1,8.7,24.95
0,69,0.7,0.8,9.2,29.2
0,74,1.5,2.3,9.6,31.4
0,79,1.4,4.5,7.4,31.25
0,83,1.1,5.1,5,31.4
0,87,1,6.2,4,29.5
0,87,0.8,6,3.4,29.4
1,88,0.6,5.9,3.8,29.3
0,85,0.7,4.6,5.3,28.55
0,78,0.4,1.2,8.9,24.5
0,78,0.5,0.5,8.7,21
0,77,0.6,0.7,8.5,20.2
0,74,0.5,3,6.6,21.7
0,69,1,1.7,8.6,27
0,76,1.6,3.3,8.8,29.95
0,77,1.1,4.5,7.8,31.1
0,82,0.8,5.5,4.8,31.05
1,84,0.8,5.9,4.7,31.05
0,83,0.8,5.7,5.5,30.95
1,86,0.6,4.7,5.6,30.2
0,82,0.7,3.5,6.7,29.7
0,78,0.3,0.9,8.9,26.05
0,75,0.5,0.3,8.8,20.4
0,72,0.7,0.4,8.8,19.9
0,72,0.6,1.1,8.6,23.75
0,72,0.8,1.8,8.9,27.7
0,75,1.2,3,8.7,31.15
0,76,0.8,4.2,8.1,30.75
1,87,0.8,6,3,30.35
0,86,1,5.8,4,30.3
0,85,0.5,5.3,5.8,30.7
0,85,0.5,4.5,5.5,30.5
0,85,0.4,3.9,6,29.6
0,82,0.4,2.6,6.2,26.65
0,81,0.5,0.7,7.7,21.4
0,79,0.5,1.7,6.4,21.25
0,69,0.5,0.7,8.9,24.3
0,68,0.6,2.1,8.5,28.35
0,75,1.2,3.6,8.7,30.25
0,76,1,3.7,7.8,34.55
1,85,0.8,5.5,5.2,31.35
1,83,0.7,6,3.4,32.15
0,87,0.4,5.5,4.7,30.5
0,87,0.4,4.6,5.7,30.35
0,83,0.2,2.5,7.5,29.1
0,82,0.4,2.3,7.1,25.6
0,80,0.3,0.4,7.7,22.2
0,78,0.5,0.8,7.8,18.95
0,75,0.4,1.3,8.2,24.75
0,74,0.6,1.9,8.8,27.7
0,76,1,3.1,9.2,31.1
0,76,0.8,3.4,9,32
0,82,0.8,5.6,4,31.95
0,85,0.6,5.4,4.7,30.65
0,85,0.4,4.6,5.9,30.85
0,87,0.2,4.9,5.1,30.45
1,88,0.2,4.3,4.6,29.65
0,80,0.1,0.4,8.4,25.1
0,81,0.2,1.4,6.7,21.3
0,81,0.4,1.4,6.2,20.45
0,71,0.3,0.9,8.4,24.7
0,71,0.5,1.7,7.8,29.5
0,76,0.8,3,8.6,30.3
0,72,0.7,2.9,8.6,32.9
1,83,0.4,4.8,4.4,31.25
0,85,0.4,5.5,4,31.05
1,87,0.3,5.2,4.4,30.25
1,86,0.7,5.3,4.1,30.3
0,84,0.4,2.6,7.2,28.5
0,78,0.3,0.3,8.4,24.15
0,78,0.4,0.4,7,21.9
0,78,0.6,1.5,6.4,20.9
0,70,0.9,1.1,8.5,25.35
0,75,1.3,2.4,7.6,29
0,71,1.3,2.7,9.5,32.35
0,73,1.4,3.6,8.9,32.55
0,79,0.8,4.7,5.8,33.5
1,86,0.8,5.8,4.7,30.4
0,86,0.4,5.8,3.4,31
0,86,0.5,5.2,4.6,30.8
1,88,0.3,4.7,4.9,29.1
0,80,0.2,1.2,8.2,24.25
0,77,0.3,1.2,8.1,20.9
0,75,0.3,0.6,8.1,21.1
0,72,0.3,0.3,8.3,27.6
0,67,0.3,1.8,7.5,29.9
0,72,0.8,3.2,7.7,31.95
0,76,0.7,4,7.6,31.35
0,84,0.5,5.1,5.5,31.7
1,88,0.6,6.4,3.7,30.2
0,86,0.7,6,4.6,30.5
1,86,0.4,5.7,5.8,30.35
0,84,0.1,3,6.2,29.5
0,80,0.2,2.1,6,25.6
0,79,0.2,0.2,6.7,21.45
0,76,0.2,0.7,6.1,20.85
0,79,0.3,1.7,6.4,24.05
0,71,0.5,1.6,8,27.7
0,74,1,3.2,8.7,30.7
0,73,0.6,3.5,8.2,32.65
0,82,0.9,5.8,5.1,32.05
1,87,0.9,6.3,3.5,30.55
0,85,0.6,5.7,5.4,31.1
1,87,0.7,5.9,4.2,30.75
0,83,0.4,3.1,7,29.35
0,83,0.5,1.5,7.5,25.7
0,80,0.3,0.6,7.2,20.4
0,79,0.5,1.4,7.2,21.45
0,75,0.5,1.3,8.1,22.25
0,78,0.8,3,7.2,29.2
0,75,1,2.4,8.9,31.05
0,74,0.9,3.6,8,31.65
0,84,0.8,5.5,4.7,31.5
0,89,0.7,6.4,3,30
0,81,1.3,0.7,5.1,22.1
0,74,1.7,0.3,8,24.7
0,72,1.5,1.7,7.5,27.75
0,73,2.3,1.9,8.3,32.55
0,75,2.6,3.8,7.7,33.2
0,78,2,4.2,5.9,32.3
0,86,1.7,5.8,3.9,30.95
1,87,1.2,6,3.2,30.5
0,85,1.3,4.6,5.3,30.55
0,82,0.8,2.4,7.3,28.3
0,79,1.2,2,7.1,26.35
0,78,1.8,0.4,6.8,21.2
0,76,2.5,0.9,6.8,19.25
0,73,1.8,1.2,7.2,24.8
0,71,2.4,1.3,7.9,30.75
0,74,3,2.7,8,33.2
0,78,2.2,4,7,31.55
0,84,1.9,5.2,4.5,31.9
0,84,1.6,5,5.3,31
0,84,1.5,4.9,5.3,31.8
0,86,1.3,4.7,5.3,30.45
0,84,0.8,3.5,6.4,30.2
0,81,0.7,1.3,6.5,26.65
0,79,1.5,1.4,5.7,20.65
0,77,1.9,0.3,6.9,19.8
0,72,1.8,0.8,7.9,24.05
0,71,2.6,1.9,7.7,27.9
0,74,2.1,2.6,7.8,29.95
0,76,1.7,3.6,7.8,31.1
1,83,1.8,5.7,4,31.9
1,83,1.6,5.1,5.3,30.85
1,87,1.7,5.8,3.6,30.95
0,85,1.7,4.9,4.3,30.4
0,80,1.2,1.9,7.5,30
0,78,1,0.5,7.1,25.2
0,81,1.4,0.7,4.7,22.15
0,80,1.7,1.9,5.2,21.15
0,72,1.9,0.4,8,24.2
0,71,2,0.8,7.5,29.35
0,72,2.9,3.2,7.9,31.2
0,71,2.1,2.8,8.4,32.9
0,77,2,4.8,4.6,33.5
0,84,1.7,5.7,4.6,30.65
0,85,1.3,5.5,4.7,30.85
0,85,1.4,4.8,5.3,30.8
0,82,1.4,2.9,6.9,28.8
0,78,1.5,2.3,6.6,25.45
0,81,1.8,1,5.5,20.8
0,76,2,0.6,5.7,19.65
0,72,2.3,1.5,7.3,23.65
0,71,2.2,1.3,7.9,28.55
0,71,2.3,2.4,8.2,31.2
1,81,2.8,5.5,5.1,31.3
0,81,1.7,4.9,5.3,31.7
0,84,1.7,5.1,4.7,30.7
0,85,1.7,5.3,4.2,30.3
